Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
24.08.2023 09:10:00,992.29,21.96,295.76,15.41,66.38,26.42,17.54,8.88,11.07,17.67,1163.52,0.76,1.66,80.6,0,0,558.87,1099.74,1184.61,33.96,476.8
24.08.2023 09:20:00,992.23,22.39,296.2,15.61,65.51,27.12,17.76,9.35,11.21,17.9,1161.65,1.12,1.97,114.9,0,0,592.24,1157.5,1185.92,34.48,471.7
24.08.2023 09:30:00,992.1,23.03,296.85,15.57,62.83,28.19,17.71,10.48,11.18,17.85,1159.01,1.55,2.12,148.1,0,0,504.52,991.74,1133.95,35.11,463.7
24.08.2023 09:40:00,992.04,23.09,296.92,15.69,63.11,28.29,17.86,10.44,11.27,18,1158.64,0.92,1.6,182.1,0,0,434.29,857.54,1137.74,35.7,457.3
24.08.2023 09:50:00,991.91,23.19,297.03,15.87,63.45,28.46,18.06,10.4,11.4,18.21,1158.01,0.66,1.22,123.1,0,0,386.94,773.92,849.72,36.18,453.9
24.08.2023 10:00:00,991.95,23.45,297.29,15.91,62.61,28.91,18.1,10.81,11.43,18.25,1157.02,1.24,2.39,186.3,0,0,275.53,560.89,727.98,36.56,451.6
24.08.2023 10:10:00,991.76,23.09,296.94,15.88,63.88,28.29,18.07,10.22,11.41,18.22,1158.21,1.11,1.85,147.5,0,0,137.46,289.08,381.29,36.84,448.5
24.08.2023 10:20:00,991.67,22.92,296.78,15.73,63.92,28,17.9,10.1,11.3,18.05,1158.85,1.36,1.98,142.1,0,0,194.78,411.21,517.11,37,447.3
24.08.2023 10:30:00,991.5,22.93,296.8,15.89,64.55,28.02,18.09,9.93,11.43,18.24,1158.53,1.45,1.93,154.5,0,0,233.9,488.4,535.57,36.98,446.6
24.08.2023 10:40:00,991.48,22.87,296.75,16.15,65.86,27.92,18.39,9.53,11.62,18.55,1158.61,1.68,2.15,181.9,0,0,159.04,334.11,423.8,36.85,438.1
24.08.2023 10:50:00,991.16,22.9,296.8,16.33,66.5,27.97,18.6,9.37,11.76,18.77,1158.02,1.82,3.37,122.1,0,0,207.66,435.97,500.96,36.68,439.3
24.08.2023 11:00:00,990.67,22.99,296.94,16.61,67.31,28.12,18.93,9.19,11.97,19.11,1156.94,1.43,2.67,90.3,0,0,246.31,506.81,548.26,36.47,432.4
24.08.2023 11:10:00,990.38,22.95,296.92,16.42,66.67,28.05,18.7,9.35,11.83,18.89,1156.86,1.26,2.65,71.47,0,0,284.37,573.01,620.85,36.28,431.4
24.08.2023 11:20:00,990.46,23.33,297.29,17.08,67.96,28.71,19.51,9.2,12.34,19.7,1155.11,0.7,1.32,336.3,0,0,308.32,622.36,725.09,36.13,431.3
24.08.2023 11:30:00,990.54,23.78,297.74,17.26,66.88,29.49,19.73,9.77,12.48,19.91,1153.36,0.51,0.92,298.9,0,0,256.96,523.25,633.37,36.11,429.7
24.08.2023 11:40:00,990.52,24.02,297.98,17.09,65.24,29.92,19.52,10.4,12.35,19.71,1152.49,0.88,1.42,240.8,0,0,249.54,511,553.6,36.22,427.9
24.08.2023 11:50:00,990.38,24.06,298.03,17.31,65.97,29.99,19.79,10.21,12.52,19.98,1152.06,0.48,1.13,290.6,0,0,223.52,455.6,580.77,36.36,426.5
24.08.2023 12:00:00,990.16,24.71,298.7,17.35,63.62,31.18,19.84,11.34,12.56,20.04,1149.26,0.48,1.59,276.5,0,0,690.66,1353,2073.27,36.5,426.8
24.08.2023 12:10:00,989.97,25.42,299.43,16.92,59.37,32.53,19.31,13.22,12.22,19.51,1146.54,1.41,2.64,100.7,0,0,674.79,1312.66,2076.22,36.68,427
24.08.2023 12:20:00,989.91,25.27,299.29,16.58,58.6,32.24,18.89,13.35,11.96,19.09,1147.23,1.23,2.41,134.8,0,0,475.17,938.94,1907.78,36.99,424.2
24.08.2023 12:30:00,989.87,25.34,299.36,16.5,58.07,32.38,18.8,13.58,11.9,18.99,1146.96,1.05,2.23,110.7,0,0,432.76,858.47,1441.43,37.35,424.6
24.08.2023 12:40:00,989.81,25.89,299.92,16.27,55.4,33.45,18.53,14.92,11.73,18.72,1144.9,1.35,2.3,178.6,0,0,483.15,956.32,1720.86,37.7,420.9
24.08.2023 12:50:00,989.78,25.77,299.8,16.34,56.04,33.21,18.61,14.6,11.78,18.8,1145.29,1.31,2.07,200.7,0,0,604.2,1195.46,1835.23,38.06,419.8
24.08.2023 13:00:00,989.76,26.35,300.38,15.6,51.64,34.37,17.75,16.62,11.23,17.93,1143.42,2.13,3.43,185.1,0,0,740.15,1442.94,1481.18,38.41,414.7
24.08.2023 13:10:00,989.66,26.51,300.55,14.98,49.17,34.69,17.06,17.64,10.79,17.24,1143,2.23,4.21,191.7,0,0,724.21,1411.54,1462.14,38.78,411.6
24.08.2023 13:20:00,989.59,26.54,300.59,14.69,48.15,34.76,16.73,18.02,10.59,16.91,1142.95,2.42,3.51,196.2,0,0,719.04,1401.03,1424.65,39.15,410.2
24.08.2023 13:30:00,989.52,26.84,300.9,15.03,48.38,35.37,17.11,18.26,10.83,17.3,1141.56,2.22,4.15,199.6,0,0,709.31,1381.28,1413.76,39.5,410.1
24.08.2023 13:40:00,989.21,26.96,301.04,14.81,47.35,35.62,16.87,18.76,10.68,17.05,1140.85,2.29,3.45,159.5,0,0,709.12,1377.1,1390.27,39.86,409.1
24.08.2023 13:50:00,989.01,27.33,301.43,14.95,46.76,36.4,17.02,19.38,10.78,17.21,1139.14,2.07,3.78,151.1,0,0,703.01,1363.64,1374.91,40.2,408.7
24.08.2023 14:00:00,988.85,27.5,301.62,14.81,45.87,36.77,16.87,19.9,10.68,17.06,1138.38,2.14,3.84,180.5,0,0,689.84,1335.87,1351.82,40.56,407.5
24.08.2023 14:10:00,988.58,27.56,301.7,14.95,46.13,36.9,17.02,19.88,10.78,17.22,1137.78,2.37,4.03,140,0,0,668.52,1292.81,1326.86,40.9,407.5
24.08.2023 14:20:00,988.52,27.83,301.98,14.89,45.23,37.48,16.95,20.53,10.74,17.15,1136.71,1.76,3.07,131.1,0,0,647.44,1250.87,1281.88,41.22,407.3
24.08.2023 14:30:00,988.38,27.98,302.14,14.95,45.01,37.81,17.02,20.79,10.78,17.22,1135.96,1.88,3.16,159.5,0,0,624.52,1205.32,1241,40.48,407.5
24.08.2023 14:40:00,988.33,28.6,302.76,15.12,43.92,39.2,17.22,21.98,10.91,17.42,1133.48,0.65,1.37,239.1,0,0,613.24,1183.4,1236.87,37.69,408.9
24.08.2023 14:50:00,988.2,28.68,302.86,15.46,44.67,39.38,17.59,21.79,11.15,17.8,1132.87,1.41,2.2,207.2,0,0,560.67,1084.42,1229.72,37.33,410.2
24.08.2023 15:00:00,988,28.53,302.72,15.51,45.21,39.04,17.65,21.39,11.19,17.86,1133.17,1.34,2.36,118.8,0,0,538.92,1041.06,1151.97,38.03,409.5
24.08.2023 15:10:00,987.86,28.46,302.67,15.5,45.37,38.88,17.64,21.24,11.18,17.86,1133.28,1.05,2.49,88.7,0,0,435.57,848.95,915.86,38.89,409
24.08.2023 15:20:00,987.77,28.71,302.92,15.9,45.86,39.45,18.09,21.36,11.47,18.31,1132.04,0.71,1.92,232,0,0,297.98,589.61,826.8,39.57,407.7
24.08.2023 15:30:00,987.82,28.59,302.8,16.33,47.46,39.18,18.59,20.58,11.79,18.82,1132.33,0.72,1.3,267.5,0,0,305.75,606.86,857.64,40.14,406.5
24.08.2023 15:40:00,987.79,28.36,302.57,16.51,48.68,38.66,18.82,19.84,11.94,19.05,1133.06,0.59,1.16,286.1,0,0,404.08,786.93,893.74,40.62,405.9
24.08.2023 15:50:00,987.6,28.6,302.83,16.17,46.96,39.2,18.41,20.79,11.68,18.64,1132.12,1,2.04,75.94,0,0,355.33,697.8,839.94,40.62,405.8
24.08.2023 16:00:00,987.3,28.26,302.51,16.1,47.69,38.43,18.33,20.1,11.63,18.56,1133.08,1.59,2.45,33.94,0,0,440.73,849.44,981.08,38.29,406.2
24.08.2023 16:10:00,987.24,28.43,302.69,16.25,47.67,38.81,18.5,20.31,11.74,18.74,1132.3,1.22,2.26,62,0,0,453.26,870.09,965.64,36.96,406
24.08.2023 16:20:00,987.29,28.69,302.95,16.52,47.76,39.4,18.82,20.58,11.94,19.06,1131.24,1.38,2.19,22.28,0,0,371.01,720.87,928.11,37.43,405.1
24.08.2023 16:30:00,987.38,28.5,302.75,16.25,47.49,38.97,18.51,20.46,11.74,18.74,1132.19,1.53,2.51,21.72,0,0,249.11,490.87,788.31,38.03,405.3
24.08.2023 16:40:00,987.27,28.3,302.56,16.21,47.92,38.52,18.46,20.06,11.71,18.7,1132.84,0.95,1.35,22.58,0,0,137.58,284.37,318.23,38.58,405
24.08.2023 16:50:00,987.21,28,302.26,16.37,49.24,37.86,18.64,19.22,11.83,18.88,1133.82,1.41,2.28,39.36,0,0,132.01,272.41,295.81,38.97,405
24.08.2023 17:00:00,987.3,27.92,302.17,16.2,48.94,37.68,18.44,19.24,11.7,18.68,1134.31,0.9,1.51,37.41,0,0,136.37,281.7,290.45,39.22,404.7
24.08.2023 17:10:00,987.35,27.86,302.11,16.43,49.85,37.55,18.72,18.83,11.88,18.96,1134.48,1.16,1.76,34.45,0,0,138.77,285,293.83,39.35,404.7
24.08.2023 17:20:00,987.24,27.7,301.96,16.56,50.73,37.2,18.87,18.33,11.98,19.12,1134.88,1.31,1.98,9.42,0,0,98.74,204.83,260.2,39.42,404.7
24.08.2023 17:30:00,987.16,27.41,301.67,16.69,52.01,36.58,19.02,17.55,12.07,19.27,1135.82,1.87,2.36,0.16,0,0,72.13,150.41,176.8,39.44,405
24.08.2023 17:40:00,986.85,27.22,301.51,17.28,54.63,36.17,19.76,16.41,12.55,20.02,1135.86,1.27,1.87,39.82,0,0,83.83,172.78,179.71,39.39,406.2
24.08.2023 17:50:00,986.66,26.79,301.09,17.83,57.97,35.27,20.45,14.82,12.99,20.72,1136.96,0.98,1.53,22.42,0,0,65.09,136.47,163.56,39.29,407.3
24.08.2023 18:00:00,986.68,26.66,300.96,17.65,57.77,35,20.22,14.78,12.85,20.49,1137.58,1.02,1.68,38.52,0,0,50.13,105.49,118.68,39.17,407.5
24.08.2023 18:10:00,986.85,26.58,300.87,17.46,57.34,34.84,19.98,14.86,12.69,20.24,1138.19,0.73,1.22,356.7,0,0,45.47,94.33,113.57,39.04,406.8
24.08.2023 18:20:00,986.74,26.42,300.72,17.56,58.27,34.51,20.11,14.4,12.77,20.38,1138.61,0.79,1.13,231,0,0,68.11,136.1,146.95,38.9,406.6
24.08.2023 18:30:00,986.59,26.33,300.64,17.75,59.26,34.33,20.34,13.99,12.93,20.62,1138.67,1.02,1.79,222.4,0,0,57.28,115.08,142.2,38.76,407.6
24.08.2023 18:40:00,986.71,26.22,300.52,17.71,59.5,34.11,20.29,13.81,12.89,20.57,1139.25,0.55,1.29,222.6,0,0,30.94,63.79,81.47,38.63,408.1
24.08.2023 18:50:00,986.7,26.19,300.49,17.34,58.24,34.05,19.83,14.22,12.6,20.1,1139.56,0.37,0.67,248,0,0,13.89,32.04,48.69,38.51,406.4
24.08.2023 19:00:00,986.57,25.92,300.23,17.55,59.96,33.51,20.09,13.42,12.77,20.36,1140.32,0.86,1.72,205.5,0,0,6.4,18.69,22.1,38.37,409.3
24.08.2023 19:10:00,986.35,25.76,300.09,17.21,59.27,33.19,19.67,13.52,12.5,19.95,1140.86,0.42,1.26,354,0,0,3.54,12.68,15.55,38.2,409.1
24.08.2023 19:20:00,986.06,25.41,299.76,17.96,63.41,32.51,20.61,11.9,13.11,20.91,1141.44,1.02,1.6,11.75,0,0,0,5.47,8.63,38.01,412.9
24.08.2023 19:30:00,985.97,24.88,299.24,17.87,65.07,31.5,20.5,11,13.03,20.79,1143.42,0.68,1.03,220,0,0,0,2.11,3.35,37.79,417.2
24.08.2023 19:40:00,985.92,24.73,299.09,17.88,65.73,31.22,20.52,10.7,13.05,20.81,1143.93,0.84,1.25,308,0,0,0,0,1.08,37.55,415
24.08.2023 19:50:00,985.87,24.93,299.3,17.93,65.15,31.6,20.58,11.01,13.09,20.88,1143.07,0.44,0.67,268.3,0,0,0,0,0,37.32,415.5
24.08.2023 20:00:00,985.49,24.71,299.11,18.29,67.5,31.18,21.05,10.13,13.39,21.36,1143.27,1.34,1.93,47.44,0,0,0,0,0,37.09,421.8
24.08.2023 20:10:00,985.5,23.98,298.37,18.61,71.96,29.85,21.48,8.37,13.67,21.8,1145.9,0.64,1.64,95.6,0,0,0,0,0,36.85,435.6
24.08.2023 20:20:00,985.5,23.62,298.01,18.73,74.1,29.21,21.65,7.57,13.78,21.96,1147.21,0.22,0.42,2.35,0,0,0,0,0,36.6,441.7
24.08.2023 20:30:00,985.39,23.67,298.07,18.31,71.95,29.3,21.08,8.22,13.42,21.39,1147.14,0.84,1.77,354.8,0,0,0,0,0,36.36,426.6
24.08.2023 20:40:00,985.43,23.76,298.16,18.12,70.69,29.46,20.82,8.63,13.25,21.13,1146.95,1,1.66,251.5,0,0,0,0,0,36.14,421.6
24.08.2023 20:50:00,985.65,23.84,298.22,18.28,71.09,29.6,21.04,8.56,13.39,21.35,1146.81,0.85,1.38,255.6,0,0,0,0,0,35.95,420.3
24.08.2023 21:00:00,985.53,23.71,298.1,18.38,72.1,29.37,21.18,8.19,13.47,21.49,1147.11,0.96,1.7,43.98,0,0,0,0,0,35.78,430.2
24.08.2023 21:10:00,985.38,22.86,297.26,18.61,76.98,27.9,21.48,6.42,13.67,21.8,1150.09,1.12,1.61,35.98,0,0,0,0,0,35.62,448.8
24.08.2023 21:20:00,985.43,22.81,297.21,18.16,75.05,27.82,20.88,6.94,13.28,21.19,1150.61,0.74,1.34,237.6,0,0,0,0,0,35.45,435.1
24.08.2023 21:30:00,985.34,23.08,297.48,17.47,70.72,28.28,20,8.28,12.72,20.29,1149.85,1.54,2.19,233.9,0,0,0,0,0,35.28,428.5
24.08.2023 21:40:00,985.19,22.95,297.37,17.56,71.66,28.05,20.1,7.95,12.79,20.41,1150.13,1.26,1.77,208.2,0,0,0,0,0,35.12,447.3
24.08.2023 21:50:00,984.85,22.64,297.08,17.54,72.92,27.53,20.08,7.46,12.78,20.39,1150.95,0.92,1.38,230.1,0,0,0,0,0,34.97,446.8
24.08.2023 22:00:00,984.08,22.38,296.89,17.97,76.14,27.1,20.63,6.47,13.15,20.97,1150.8,1.24,2.12,82,0,0,0,0,0,34.84,455.3
24.08.2023 22:10:00,984.06,22.06,296.57,18.45,80,26.58,21.26,5.32,13.55,21.61,1151.75,1.19,2.09,273.9,0,0,0,0,0,34.71,456.6
24.08.2023 22:20:00,984.19,22.14,296.64,18.33,79.01,26.71,21.1,5.61,13.45,21.44,1151.66,1.46,1.96,243.8,0,0,0,0,0,34.56,452.4
24.08.2023 22:30:00,984.31,22.55,297.04,18.08,75.87,27.38,20.78,6.61,13.23,21.11,1150.35,1.01,1.69,257.3,0,0,0,0,0,34.42,435.8
24.08.2023 22:40:00,984.53,22.28,296.75,18.38,78.61,26.94,21.18,5.76,13.49,21.51,1151.48,1.02,1.75,43.73,0,0,0,0,0,34.3,453.5
24.08.2023 22:50:00,984.43,22.01,296.49,18.4,79.99,26.5,21.2,5.3,13.5,21.53,1152.41,0.99,1.44,88.2,0,0,0,0,0,34.18,461.6
24.08.2023 23:00:00,984.27,21.84,296.33,18.18,79.7,26.22,20.9,5.32,13.31,21.23,1153.01,0.55,1.01,162.8,0,0,0,0,0,34.06,456.2
24.08.2023 23:10:00,984.42,21.85,296.33,17.97,78.65,26.24,20.64,5.6,13.14,20.96,1153.27,0.81,1.8,249.9,0,0,0,0,0,33.96,450.7
24.08.2023 23:20:00,984.52,21.96,296.43,17.38,75.25,26.42,19.88,6.54,12.66,20.19,1153.3,1.8,3.22,239.6,0,0,0,0,0,33.87,446.1
24.08.2023 23:30:00,984.67,21.98,296.44,17.27,74.63,26.45,19.74,6.71,12.56,20.05,1153.46,2.85,3.53,229.5,0,0,0,0,0,33.78,446.7
24.08.2023 23:40:00,984.87,21.91,296.35,17.32,75.19,26.34,19.8,6.53,12.6,20.11,1153.94,2.25,3.01,237.3,0,0,0,0,0,33.66,446.4
24.08.2023 23:50:00,985.04,21.85,296.27,17.54,76.53,26.24,20.08,6.16,12.78,20.39,1154.25,1.55,2.3,230.5,0,0,0,0,0,33.51,451.8
25.08.2023 00:00:00,985.17,21.63,296.04,17.9,79.34,25.89,20.54,5.35,13.07,20.85,1155.06,1.35,2.02,218.3,0,0,0,0,0,33.38,460.2
25.08.2023 00:10:00,985.21,21.37,295.78,17.98,81,25.48,20.64,4.84,13.13,20.95,1156.08,1.11,1.49,201.4,0,0,0,0,0,33.27,468.4
25.08.2023 00:20:00,985.12,21.14,295.55,16.84,76.44,25.12,19.21,5.92,12.22,19.5,1157.52,1.05,1.41,237.5,0,0,0,0,0,33.15,454.7
25.08.2023 00:30:00,985.04,20.96,295.38,16.74,76.84,24.85,19.09,5.75,12.15,19.38,1158.19,0.74,1.22,211.9,0,0,0,0,0,33.02,458.5
25.08.2023 00:40:00,985.01,20.73,295.15,16.71,77.78,24.5,19.06,5.44,12.12,19.35,1159.07,0.51,0.99,228.7,0,0,0,0,0,32.91,461.9
25.08.2023 00:50:00,985,20.96,295.38,16.52,75.76,24.85,18.83,6.02,11.97,19.11,1158.26,0.59,1.15,4.39,0,0,0,0,0,32.81,455.7
25.08.2023 01:00:00,984.84,21.83,296.27,15.97,69.35,26.21,18.18,8.03,11.56,18.46,1154.94,0.76,1.26,341.1,0,0,0,0,0,32.71,436.9
25.08.2023 01:10:00,984.97,22.23,296.66,16.91,71.86,26.86,19.3,7.56,12.28,19.59,1153.03,1.01,2.18,152.5,0,0,0,0,0,32.62,455.3
25.08.2023 01:20:00,985,21.8,296.23,16.73,72.92,26.16,19.08,7.08,12.13,19.37,1154.85,1.08,2.69,247.7,0,0,0,0,0,32.54,452.2
25.08.2023 01:30:00,985.02,22.18,296.61,16.38,69.68,26.77,18.66,8.12,11.87,18.94,1153.57,1.08,2.34,216.6,0,0,0,0,0,32.47,442.6
25.08.2023 01:40:00,985.1,22.14,296.56,16.5,70.4,26.71,18.8,7.91,11.96,19.09,1153.76,1.13,2.05,195.1,0,0,0,0,0,32.43,446.1
25.08.2023 01:50:00,985.17,21.81,296.22,16.9,73.67,26.18,19.28,6.89,12.27,19.57,1154.92,0.81,1.58,190.7,0,0,0,0,0,32.39,458.7
25.08.2023 02:00:00,985.09,21.28,295.7,17.24,77.74,25.34,19.7,5.64,12.53,20,1156.72,0.85,1.44,166.8,0,0,0,0,0,32.37,470
25.08.2023 02:10:00,985.08,20.78,295.2,17.3,80.5,24.58,19.78,4.79,12.59,20.08,1158.63,1.15,2.27,201,0,0,0,0,0,32.33,473
25.08.2023 02:20:00,985,20.47,294.89,17.1,81,24.11,19.53,4.58,12.43,19.83,1159.88,1.09,1.88,198.8,0,0,0,0,0,32.27,469.7
25.08.2023 02:30:00,984.83,20.85,295.29,16.68,77.05,24.68,19.02,5.66,12.1,19.31,1158.41,0.76,1.1,218.4,0,0,0,0,0,32.2,451.3
25.08.2023 02:40:00,984.73,21.28,295.73,16.53,74.35,25.34,18.84,6.5,11.99,19.13,1156.67,0.72,1.3,212.4,0,0,0,0,0,32.12,439.7
25.08.2023 02:50:00,984.64,21.26,295.72,16.55,74.5,25.31,18.86,6.45,12,19.15,1156.64,1.2,2.1,231.4,0,0,0,0,0,32.06,436.7
25.08.2023 03:00:00,984.55,21.44,295.9,16.69,74.35,25.59,19.03,6.56,12.11,19.33,1155.75,1.88,2.37,241.4,0,0,0,0,0,32.02,431.7
25.08.2023 03:10:00,984.58,21.64,296.1,16.88,74.36,25.91,19.26,6.64,12.26,19.57,1154.9,1.44,2.22,219.7,0,0,0,0,0,31.96,433
25.08.2023 03:20:00,984.52,21.1,295.57,16.99,77.36,25.06,19.39,5.67,12.34,19.69,1156.89,1.06,1.81,228.2,0,0,0,0,0,31.91,434.9
25.08.2023 03:30:00,984.42,20.75,295.22,16.99,79.06,24.53,19.39,5.14,12.35,19.7,1158.14,2.13,3.09,206.6,0,0,0,0,0,31.84,442.6
25.08.2023 03:40:00,984.44,20.07,294.54,16.96,82.3,23.52,19.36,4.16,12.32,19.66,1160.87,1.29,1.93,202.1,0,0,0,0,0,31.77,452.4
25.08.2023 03:50:00,984.53,20.68,295.14,17.32,81.1,24.42,19.81,4.62,12.61,20.12,1158.37,2.05,2.87,223.7,0,0,0,0,0,31.68,432.5
25.08.2023 04:00:00,984.39,21.13,295.61,17.5,79.77,25.11,20.03,5.08,12.75,20.35,1156.33,1,2.05,232.4,0,0,0,0,0,31.59,434.9
25.08.2023 04:10:00,984.34,20.15,294.63,17.32,83.8,23.64,19.81,3.83,12.61,20.12,1160.23,1.04,1.58,104,0,0,0,0,0,31.51,465.5
25.08.2023 04:20:00,984.29,19.36,293.84,17.18,87.2,22.51,19.63,2.88,12.5,19.94,1163.39,0.85,2.27,194.4,0,0,0,0,0,31.43,485.8
25.08.2023 04:30:00,984.25,19.19,293.67,17.17,88.1,22.27,19.62,2.65,12.49,19.93,1164.02,0.5,1.27,227.9,0,0,0,0,0,31.33,492.7
25.08.2023 04:40:00,984.23,19.2,293.68,17.22,88.3,22.28,19.68,2.61,12.53,19.99,1163.93,0.82,2.02,161.2,0,0,0,0,0,31.23,485.8
25.08.2023 04:50:00,984.09,19.34,293.83,17.32,88.1,22.48,19.8,2.68,12.61,20.12,1163.15,0.8,2.07,163,0,0,0,0,0,31.14,473.9
25.08.2023 05:00:00,984.03,19.59,294.09,17.4,87.2,22.83,19.91,2.92,12.68,20.23,1162.04,0.55,1.18,167.3,0,0,0,0,1.21,31.05,469.4
25.08.2023 05:10:00,984.08,19.61,294.11,17.66,88.5,22.86,20.23,2.63,12.89,20.56,1161.87,1.39,2.3,211.2,0,0,0,2.55,4.23,30.98,456.2
25.08.2023 05:20:00,984,19.77,294.27,17.74,88.1,23.09,20.34,2.75,12.96,20.67,1161.09,1.01,2.05,192.7,0,0,0.62,7.09,10.66,30.91,453.9
25.08.2023 05:30:00,983.99,19.87,294.38,17.81,87.9,23.23,20.42,2.81,13.01,20.75,1160.65,1.36,2.47,195.7,0,0,4.58,16.4,22.52,30.86,452.9
25.08.2023 05:40:00,984.06,19.86,294.36,17.87,88.3,23.22,20.5,2.72,13.06,20.83,1160.74,1.55,2.22,202.6,0,0,13.31,33.43,42.68,30.81,450.9
25.08.2023 05:50:00,984.06,19.89,294.39,17.9,88.3,23.26,20.54,2.72,13.09,20.87,1160.6,1.29,2.29,183.1,0,0,28.23,56.8,72.38,30.79,453
25.08.2023 06:00:00,984.07,19.65,294.15,17.89,89.6,22.92,20.53,2.38,13.08,20.87,1161.57,2.23,3.09,209.3,0,0,46.52,86.46,100.85,30.78,465.4
25.08.2023 06:10:00,983.98,19.7,294.21,17.93,89.5,22.99,20.57,2.41,13.11,20.91,1161.24,1.1,2.27,202.1,0,0,62.84,118.5,139.01,30.79,463.3
25.08.2023 06:20:00,983.87,20.05,294.57,18,88,23.49,20.67,2.82,13.17,21.01,1159.68,1.26,2.44,192.4,0,0,85.98,161.67,183.8,30.83,465.3
25.08.2023 06:30:00,983.84,20,294.52,18.01,88.3,23.42,20.68,2.74,13.18,21.02,1159.84,1.6,2.62,216.5,0,0,107.82,203.86,223.79,30.92,473.2
25.08.2023 06:40:00,983.82,20.3,294.82,18.03,86.8,23.86,20.71,3.15,13.2,21.05,1158.62,0.63,1.29,155.6,0,0,130.03,248.67,271.27,31.04,474.7
25.08.2023 06:50:00,983.88,21.01,295.53,18.16,83.8,24.93,20.89,4.04,13.31,21.23,1155.81,0.61,1.38,129.7,0,0,154.55,296.73,321.69,31.22,475.8
25.08.2023 07:00:00,983.96,21.34,295.86,18.28,82.7,25.43,21.03,4.4,13.41,21.38,1154.55,0.9,1.49,160.7,0,0,179.84,344.66,368.28,31.47,468.4
25.08.2023 07:10:00,983.98,21.68,296.19,18.45,81.9,25.97,21.27,4.7,13.56,21.62,1153.13,1.14,1.65,149.8,0,0,203.28,390.09,412.83,31.79,478.1
25.08.2023 07:20:00,984,21.95,296.46,18.58,81.2,26.4,21.44,4.96,13.66,21.79,1152.03,1.67,2.44,157.9,0,0,230.59,441.41,471.39,32.15,476.9
25.08.2023 07:30:00,983.99,22.39,296.91,18.77,79.98,27.12,21.69,5.43,13.83,22.04,1150.19,1.3,2.21,180.8,0,0,260.05,497.34,521.31,32.57,468.1
25.08.2023 07:40:00,983.93,22.99,297.52,18.9,77.77,28.12,21.87,6.25,13.94,22.23,1147.71,1.43,2.36,182.2,0,0,287.48,550.31,583.49,33.05,454.3
25.08.2023 07:50:00,983.91,23.45,297.98,18.9,75.63,28.91,21.87,7.05,13.94,22.23,1145.9,2.25,3.25,190.3,0,0,330.68,633.89,691.54,33.59,442
25.08.2023 08:00:00,983.97,23.35,297.87,18.62,74.8,28.74,21.5,7.24,13.7,21.85,1146.53,3.26,5.13,219.1,0,0,387.19,742.33,797.81,34.32,431.2
25.08.2023 08:10:00,983.91,23.53,298.06,18.61,73.95,29.05,21.49,7.57,13.7,21.84,1145.76,2.58,5.19,211.9,0,0,414.06,795.78,839.36,35.41,429.3
25.08.2023 08:20:00,983.84,23.97,298.51,18.73,72.54,29.83,21.64,8.19,13.8,22,1143.92,3.03,4.52,207.7,0,0,400.24,776.12,858.58,34.93,428.6
25.08.2023 08:30:00,983.73,24.05,298.6,18.65,71.84,29.98,21.53,8.44,13.73,21.89,1143.53,2.48,4.94,217.4,0,0,443.89,859.34,908.42,34.86,427.8
25.08.2023 08:40:00,983.81,24.46,299,18.68,70.22,30.72,21.57,9.15,13.75,21.93,1142.03,3.27,5.32,192.5,0,0,434.52,844.85,890.24,35.12,427.1
25.08.2023 08:50:00,983.87,24.42,298.96,18.66,70.28,30.65,21.54,9.11,13.73,21.89,1142.27,3.4,5.16,200.7,0,0,402.38,788.26,845.95,35.55,425.8
25.08.2023 09:00:00,983.83,24.38,298.92,18.57,70.07,30.57,21.42,9.15,13.66,21.78,1142.42,4.33,6.04,208,0,0,411.11,805.15,863.38,35.96,424.1
25.08.2023 09:10:00,983.84,24.45,298.99,18.42,69.13,30.7,21.23,9.48,13.53,21.57,1142.26,4.33,5.94,200.6,0,0,375.74,740.18,773.64,36.28,422.7
25.08.2023 09:20:00,983.89,24.55,299.09,18.54,69.22,30.89,21.38,9.51,13.63,21.73,1141.86,2.74,3.93,213.2,0,0,288.53,575.78,681.94,36.52,422.4
25.08.2023 09:30:00,984.13,24.39,298.9,18.68,70.5,30.59,21.57,9.02,13.75,21.92,1142.67,2.71,4.55,216.4,0,0,147.33,295.6,416.97,36.68,422.4
25.08.2023 09:40:00,984.08,24.35,298.87,18.71,70.81,30.52,21.61,8.91,13.77,21.96,1142.75,2.06,3.13,185.7,0,0,225.02,464.2,501.89,36.78,422.3
25.08.2023 09:50:00,984.02,24.54,299.06,18.53,69.24,30.87,21.37,9.5,13.62,21.72,1142.06,2.22,3.34,197.1,0,0,226.42,467.83,490.29,36.81,421.3
25.08.2023 10:00:00,984.3,24.52,299.02,18.21,67.95,30.83,20.95,9.88,13.35,21.28,1142.65,2.89,4.68,208.1,0,0,228.27,474.13,483.22,36.81,419.8
25.08.2023 10:10:00,984.27,24.51,299.01,18.26,68.21,30.81,21.02,9.8,13.39,21.35,1142.62,2.84,4.61,190.3,0,0,189.79,393.89,468.61,36.79,420.1
